location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
tes5,41.709699,12.654289,20110107:2200,1,22,0.0,8.29,2.97,6.001181565225124,5.900424048304558,0.10075751692056656,0.0,0.0
tes5,41.709699,12.654289,20110107:2300,1,23,0.0,7.96,2.97,5.677794273942709,5.577255412936211,0.10053886100649834,0.0,0.0
tes5,41.709699,12.654289,20110108:0000,1,0,0.0,7.51,2.97,5.236800834536552,5.136560425162315,0.10024040937423706,0.0,0.0
tes5,41.709699,12.654289,20110108:0100,1,1,0.0,7.68,3.03,5.427648387849331,5.328097138553858,0.0995512492954731,0.0,0.0
tes5,41.709699,12.654289,20110108:0200,1,2,0.0,7.59,3.1,5.36706130951643,5.2684905752539635,0.09857073426246643,0.0,0.0
tes5,41.709699,12.654289,20110108:0300,1,3,0.0,7.61,3.1,5.38666820153594,5.288084223866463,0.09858397766947746,0.0,0.0
tes5,41.709699,12.654289,20110108:0400,1,4,0.0,7.51,3.1,5.288633517920971,5.190115757286549,0.0985177606344223,0.0,0.0
tes5,41.709699,12.654289,20110108:0500,1,5,0.0,7.66,3.17,5.462653450667858,5.364942029118538,0.09771142154932022,0.0,0.0
tes5,41.709699,12.654289,20110108:0600,1,6,0.0,7.59,3.17,5.394016616046429,5.296351350843906,0.09766526520252228,0.0,0.0
tes5,41.709699,12.654289,20110108:0700,1,7,42.0,6.8,2.9,5.551005192101002,4.848519340157509,0.7024858519434929,13.1376,0.0041055
tes5,41.709699,12.654289,20110108:0800,1,8,117.0,7.75,2.76,8.340175114572048,6.524789500981569,1.815385613590479,36.5976,0.01143675
tes5,41.709699,12.654289,20110108:0900,1,9,252.0,10.0,2.9,13.803035579621792,10.141860283911228,3.6611752957105637,78.82560000000001,0.024633000000000002
tes5,41.709699,12.654289,20110108:1000,1,10,190.0,12.05,3.59,14.039295613765717,11.561793964356184,2.4775016494095325,59.432,0.0185725
tes5,41.709699,12.654289,20110108:1100,1,11,266.0,13.02,4.21,16.29745364189148,13.185217343270779,3.112236298620701,83.2048,0.0260015
tes5,41.709699,12.654289,20110108:1200,1,12,307.0,13.22,4.07,17.377419844269753,13.730564136058092,3.6468557082116604,96.0296,0.030009249999999998
tes5,41.709699,12.654289,20110108:1300,1,13,233.0,13.14,3.59,16.025727931410074,13.018245808780193,3.007482122629881,72.8824,0.022775749999999997
tes5,41.709699,12.654289,20110108:1400,1,14,171.0,13.09,3.38,14.695364609360695,12.381457313895226,2.3139072954654694,53.488800000000005,0.01671525
tes5,41.709699,12.654289,20110108:1500,1,15,36.0,12.59,3.03,11.098896097391844,10.498114414513111,0.6007816828787327,11.260800000000001,0.003519
tes5,41.709699,12.654289,20110108:1600,1,16,0.0,11.54,3.03,9.210578817874193,9.108482878655195,0.10209593921899796,0.0,0.0
