location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20210316:1700,3,17,0.0,5.37,5.24,3.786933422088623,3.711743727326393,0.07518969476222992,0.0,0.0
wien,48.212614,16.412059,20210316:1800,3,18,0.0,4.61,4.9,2.9668656177818775,2.8893155232071877,0.07755009457468987,0.0,0.0
wien,48.212614,16.412059,20210316:1900,3,19,0.0,3.9,5.1,2.3104846477508545,2.2350430488586426,0.07544159889221191,0.0,0.0
wien,48.212614,16.412059,20210316:2000,3,20,0.0,3.35,5.03,1.754244789481163,1.678557824343443,0.07568696513772011,0.0,0.0
wien,48.212614,16.412059,20210316:2100,3,21,0.0,2.84,5.03,1.25202227383852,1.176643818616867,0.07537845522165298,0.0,0.0
wien,48.212614,16.412059,20210316:2200,3,22,0.0,2.49,5.1,0.9218303859233856,0.8472383208572865,0.07459206506609917,0.0,0.0
wien,48.212614,16.412059,20210316:2300,3,23,0.0,2.13,4.97,0.5402304977178574,0.46478286385536194,0.07544763386249542,0.0,0.0
wien,48.212614,16.412059,20210317:0000,3,0,0.0,1.85,4.76,0.2189158834517002,0.14184338971972466,0.07707249373197556,0.0,0.0
wien,48.212614,16.412059,20210317:0100,3,1,0.0,1.46,4.55,-0.2131359651684761,-0.291844941675663,0.07870897650718689,0.0,0.0
wien,48.212614,16.412059,20210317:0200,3,2,0.0,1.15,4.34,-0.5691440030932426,-0.6496239639818668,0.08047996088862419,0.0,0.0
wien,48.212614,16.412059,20210317:0300,3,3,0.0,0.97,4.28,-0.7613140530884266,-0.8422587066888809,0.08094465360045433,0.0,0.0
wien,48.212614,16.412059,20210317:0400,3,4,0.0,0.82,4.28,-0.9088416956365108,-0.9896915778517723,0.08084988221526146,0.0,0.0
wien,48.212614,16.412059,20210317:0500,3,5,0.0,0.67,4.28,-1.056370846927166,-1.1371259577572346,0.08075511083006859,0.0,0.0
wien,48.212614,16.412059,20210317:0600,3,6,132.0,1.23,4.41,2.106405645608902,0.5357610434293747,1.5706446021795273,41.2896,0.012903
wien,48.212614,16.412059,20210317:0700,3,7,304.0,2.56,4.28,6.825374774634838,3.2662198692560196,3.5591549053788185,95.0912,0.029715999999999996
wien,48.212614,16.412059,20210317:0800,3,8,418.0,4.22,6.0,9.394525159150362,5.517804808914661,3.8767203502357006,130.7504,0.04085950000000001
wien,48.212614,16.412059,20210317:0900,3,9,461.0,5.26,6.41,10.822389908134937,6.7544215731322765,4.067968335002661,144.20080000000002,0.04506275
wien,48.212614,16.412059,20210317:1000,3,10,506.0,5.99,6.14,12.399358097463846,7.811091896146536,4.58826620131731,158.2768,0.0494615
wien,48.212614,16.412059,20210317:1100,3,11,144.0,6.47,5.79,7.306159846484661,5.888083539903164,1.4180763065814972,45.043200000000006,0.014076
wien,48.212614,16.412059,20210317:1200,3,12,115.0,7.13,5.31,7.507739532738924,6.291827633976936,1.2159118987619877,35.972,0.01124125
wien,48.212614,16.412059,20210317:1300,3,13,534.0,7.64,4.97,15.47360448166728,9.912469107657671,5.561135374009609,167.0352,0.052198499999999995
wien,48.212614,16.412059,20210317:1400,3,14,274.0,7.66,4.9,10.911511275917292,7.97798927873373,2.9335219971835613,85.7072,0.026783500000000002
wien,48.212614,16.412059,20210317:1500,3,15,274.0,7.33,4.69,10.682329032570124,7.663755025714636,3.018574006855488,85.7072,0.026783500000000002
wien,48.212614,16.412059,20210317:1600,3,16,90.0,5.86,3.52,5.822869651019573,4.572674371302128,1.2501952797174454,28.152,0.0087975
wien,48.212614,16.412059,20210317:1700,3,17,0.0,4.69,3.52,2.6731885969638824,2.5817280635237694,0.09146053344011307,0.0,0.0
wien,48.212614,16.412059,20210317:1800,3,18,0.0,3.62,3.38,1.575764063745737,1.4833392202854156,0.09242484346032143,0.0,0.0
wien,48.212614,16.412059,20210317:1900,3,19,0.0,2.93,3.52,0.9454840049147606,0.8551782742142677,0.09030573070049286,0.0,0.0
wien,48.212614,16.412059,20210317:2000,3,20,0.0,2.01,3.31,-0.028351321816444397,-0.12056365609169006,0.09221233427524567,0.0,0.0
wien,48.212614,16.412059,20210317:2100,3,21,0.0,1.32,3.24,-0.7299954630434513,-0.8226147666573524,0.09261930361390114,0.0,0.0
wien,48.212614,16.412059,20210317:2200,3,22,0.0,0.81,3.24,-1.2303752452135086,-1.322654690593481,0.09227944537997246,0.0,0.0
wien,48.212614,16.412059,20210317:2300,3,23,0.0,0.25,3.31,-1.7554603517055511,-1.8465033546090126,0.09104300290346146,0.0,0.0
wien,48.212614,16.412059,20210318:0000,3,0,0.0,0.0,3.52,-1.931215226650238,-2.019593510776758,0.08837828412652016,0.0,0.0
wien,48.212614,16.412059,20210318:0100,3,1,0.0,-0.1,3.59,-2.007291726768017,-2.0948000252246857,0.08750829845666885,0.0,0.0
wien,48.212614,16.412059,20210318:0200,3,2,0.0,0.18,3.72,-1.6924753226339817,-1.7787090688943863,0.08623374626040459,0.0,0.0
wien,48.212614,16.412059,20210318:0300,3,3,0.0,0.19,3.72,-1.6826516762375832,-1.7688919603824615,0.08624028414487839,0.0,0.0
wien,48.212614,16.412059,20210318:0400,3,4,0.0,0.45,3.79,-1.406426727771759,-1.4920694380998611,0.08564271032810211,0.0,0.0
wien,48.212614,16.412059,20210318:0500,3,5,0.0,0.36,3.72,-1.515650413930416,-1.6020015627145767,0.08635114878416061,0.0,0.0
wien,48.212614,16.412059,20210318:0600,3,6,91.0,0.6,3.79,0.6970514357089996,-0.5199369229376316,1.2169883586466312,28.4648,0.008895249999999999
wien,48.212614,16.412059,20210318:0700,3,7,304.0,1.29,4.0,5.771386492997408,2.054669912904501,3.716716580092907,95.0912,0.029715999999999996
wien,48.212614,16.412059,20210318:0800,3,8,232.0,2.73,5.03,5.291288569569588,2.820938527584076,2.470350041985512,72.56960000000001,0.022678
wien,48.212614,16.412059,20210318:0900,3,9,397.0,3.72,5.03,9.189154952764511,5.033988729119301,4.15516622364521,124.1816,0.03880675
wien,48.212614,16.412059,20210318:1000,3,10,409.0,4.58,5.03,10.23890282958746,5.9662810526788235,4.272621776908636,127.93520000000001,0.03997975
wien,48.212614,16.412059,20210318:1100,3,11,490.0,4.89,4.97,12.026095911860466,6.892706714570522,5.133389197289944,153.27200000000002,0.0478975
wien,48.212614,16.412059,20210318:1200,3,12,363.0,5.62,4.69,10.66144160926342,6.686835493892431,3.974606115370989,113.5464,0.03548325
wien,48.212614,16.412059,20210318:1300,3,13,325.0,5.93,4.28,10.516268834471703,6.737173460423946,3.779095374047756,101.66000000000001,0.03176875
wien,48.212614,16.412059,20210318:1400,3,14,436.0,6.11,3.93,13.21663673967123,7.924824375659227,5.291812364012003,136.38080000000002,0.042619000000000004
wien,48.212614,16.412059,20210318:1500,3,15,279.0,5.9,3.66,9.947329554706812,6.367394961416721,3.5799345932900906,87.27120000000001,0.02727225
wien,48.212614,16.412059,20210318:1600,3,16,103.0,5.0,2.55,5.321908108890057,3.6381104961037636,1.683797612786293,32.2184,0.01006825
wien,48.212614,16.412059,20210318:1700,3,17,0.0,3.63,2.28,1.1205121129751205,1.0127592831850052,0.10775282979011536,0.0,0.0
wien,48.212614,16.412059,20210318:1800,3,18,0.0,2.06,2.41,-0.3502050042152405,-0.454852394759655,0.10464739054441452,0.0,0.0
wien,48.212614,16.412059,20210318:1900,3,19,0.0,1.28,2.21,-1.2146549299359322,-1.3219399377703667,0.10728500783443451,0.0,0.0
wien,48.212614,16.412059,20210318:2000,3,20,0.0,0.1,2.14,-2.405952699482441,-2.513580471277237,0.10762777179479599,0.0,0.0
wien,48.212614,16.412059,20210318:2100,3,21,0.0,-1.03,2.0,-3.588198348879814,-3.697415105998516,0.10921675711870193,0.0,0.0
wien,48.212614,16.412059,20210318:2200,3,22,0.0,-2.0,2.0,-4.536367058753967,-4.644915945827961,0.10854888707399368,0.0,0.0
wien,48.212614,16.412059,20210318:2300,3,23,0.0,-2.48,1.93,-5.045640096068382,-5.155074670910835,0.109434574842453,0.0,0.0
wien,48.212614,16.412059,20210319:0000,3,0,0.0,-2.93,1.86,-5.526660084724426,-5.637024603784084,0.11036451905965805,0.0,0.0
wien,48.212614,16.412059,20210319:0100,3,1,0.0,-3.21,1.72,-5.886688306927681,-5.999414399266243,0.11272609233856201,0.0,0.0
wien,48.212614,16.412059,20210319:0200,3,2,0.0,-3.54,1.72,-6.208945997059345,-6.321444325149059,0.11249832808971405,0.0,0.0
wien,48.212614,16.412059,20210319:0300,3,3,0.0,-3.5,1.72,-6.169884093105793,-6.282410025596619,0.11252593249082565,0.0,0.0
wien,48.212614,16.412059,20210319:0400,3,4,0.0,-3.51,1.72,-6.179649569094181,-6.2921686843037605,0.11251911520957947,0.0,0.0
wien,48.212614,16.412059,20210319:0500,3,5,0.0,-3.4,1.72,-6.072229780256748,-6.184824779629707,0.11259499937295914,0.0,0.0
wien,48.212614,16.412059,20210319:0600,3,6,13.0,-2.16,1.52,-4.554984159767628,-4.928390458226204,0.3734062984585762,4.066400000000001,0.00127075
wien,48.212614,16.412059,20210319:0700,3,7,197.0,0.82,1.79,4.26131796091795,0.5792656913399696,3.68205226957798,61.62160000000001,0.01925675
wien,48.212614,16.412059,20210319:0800,3,8,224.0,2.06,2.21,5.919116474688053,2.1280191093683243,3.791097365319729,70.0672,0.021896
wien,48.212614,16.412059,20210319:0900,3,9,425.0,3.09,2.34,12.285533249378204,5.45488465577364,6.830648593604565,132.94,0.04154375
wien,48.212614,16.412059,20210319:1000,3,10,387.0,3.89,2.14,12.35592246055603,5.868255756795406,6.487666703760624,121.0536,0.03782925
wien,48.212614,16.412059,20210319:1100,3,11,453.0,4.71,1.93,15.450333468616009,7.57487416267395,7.875459305942059,141.69840000000002,0.04428075000000001
wien,48.212614,16.412059,20210319:1200,3,12,355.0,5.39,2.0,13.106201365590096,6.978886313736439,6.127315051853657,111.04400000000001,0.03470125
wien,48.212614,16.412059,20210319:1300,3,13,117.0,5.59,2.14,6.322988420724869,4.264834672212601,2.058153748512268,36.5976,0.01143675
wien,48.212614,16.412059,20210319:1400,3,14,63.0,5.56,1.86,4.694814346730709,3.460473045706749,1.2343413010239601,19.706400000000002,0.0061582500000000005
wien,48.212614,16.412059,20210319:1500,3,15,224.0,4.92,1.93,8.902520015835762,4.903095588088036,3.9994244277477264,70.0672,0.021896
wien,48.212614,16.412059,20210319:1600,3,16,101.0,3.54,1.66,3.9131855592131615,1.9110637158155441,2.0021218433976173,31.592800000000004,0.00987275
wien,48.212614,16.412059,20210319:1700,3,17,0.0,2.99,1.17,-0.2518680691719055,-0.3796236962080002,0.12775562703609467,0.0,0.0
wien,48.212614,16.412059,20210319:1800,3,18,0.0,2.14,1.59,-0.7514598965644836,-0.8702621981501579,0.11880230158567429,0.0,0.0
wien,48.212614,16.412059,20210319:1900,3,19,0.0,0.82,1.93,-1.8208932876586914,-1.9325904175639153,0.11169712990522385,0.0,0.0
wien,48.212614,16.412059,20210319:2000,3,20,0.0,0.15,2.0,-2.4348320439457893,-2.5448574870824814,0.11002544313669205,0.0,0.0
wien,48.212614,16.412059,20210319:2100,3,21,0.0,-0.47,2.21,-2.926359139382839,-3.032446876168251,0.10608773678541183,0.0,0.0
wien,48.212614,16.412059,20210319:2200,3,22,0.0,-1.0,2.34,-3.379153460264206,-3.482799381017685,0.103645920753479,0.0,0.0
wien,48.212614,16.412059,20210319:2300,3,23,0.0,-1.41,2.21,-3.8458669930696487,-3.9513084292411804,0.10544143617153168,0.0,0.0
wien,48.212614,16.412059,20210320:0000,3,0,0.0,-1.96,2.34,-4.31867852807045,-4.421663843095303,0.10298531502485275,0.0,0.0
wien,48.212614,16.412059,20210320:0100,3,1,0.0,-2.15,2.41,-4.470993131399155,-4.572759214788675,0.10176608338952065,0.0,0.0
wien,48.212614,16.412059,20210320:0200,3,2,0.0,-1.95,2.55,-4.21064630150795,-4.310434199869633,0.09978789836168289,0.0,0.0
wien,48.212614,16.412059,20210320:0300,3,3,0.0,-1.81,2.83,-3.954509813338518,-4.050392024219036,0.09588221088051796,0.0,0.0
wien,48.212614,16.412059,20210320:0400,3,4,0.0,-1.76,3.31,-3.7281567975878716,-3.8178613781929016,0.08970458060503006,0.0,0.0
wien,48.212614,16.412059,20210320:0500,3,5,0.0,-2.04,3.52,-3.9344538748264313,-4.021487198770046,0.08703332394361496,0.0,0.0
wien,48.212614,16.412059,20210320:0600,3,6,74.0,-2.0,3.72,-2.217722535133362,-3.2374142482876778,1.019691713154316,23.1472,0.0072335
wien,48.212614,16.412059,20210320:0700,3,7,170.0,-1.24,4.07,0.5159629881381989,-1.5909660048782825,2.1069289930164814,53.176,0.0166175
wien,48.212614,16.412059,20210320:0800,3,8,298.0,-0.44,4.34,3.749441672116518,0.27417615056037903,3.475265521556139,93.21440000000001,0.029129500000000003
wien,48.212614,16.412059,20210320:0900,3,9,472.0,0.31,4.55,7.66228511929512,2.3908349126577377,5.2714502066373825,147.6416,0.046138
wien,48.212614,16.412059,20210320:1000,3,10,559.0,0.86,4.83,9.503767341375351,3.5241173952817917,5.979649946093559,174.85520000000002,0.05464225
wien,48.212614,16.412059,20210320:1100,3,11,531.0,1.71,4.41,10.300380904227495,4.282613135874271,6.017767768353224,166.0968,0.05190524999999999
wien,48.212614,16.412059,20210320:1200,3,12,504.0,2.33,4.41,10.380817949771881,4.6666523814201355,5.714165568351746,157.65120000000002,0.049266000000000004
wien,48.212614,16.412059,20210320:1300,3,13,495.0,2.58,4.62,10.22276559844613,4.771904218941927,5.450861379504204,154.836,0.048386250000000006
wien,48.212614,16.412059,20210320:1400,3,14,390.0,2.63,4.62,8.30693706870079,3.986153770238161,4.320783298462629,121.992,0.038122500000000004
wien,48.212614,16.412059,20210320:1500,3,15,257.0,2.31,4.48,5.560119729489088,2.6196557842195034,2.9404639452695847,80.3896,0.025121749999999998
wien,48.212614,16.412059,20210320:1600,3,16,113.0,1.64,3.93,2.1744316071271896,0.7185718044638634,1.4558598026633263,35.3464,0.01104575
wien,48.212614,16.412059,20210320:1700,3,17,0.0,0.23,3.03,-1.8762573227286339,-1.9708322919905186,0.09457496926188469,0.0,0.0
wien,48.212614,16.412059,20210320:1800,3,18,0.0,-1.14,2.62,-3.3862461149692535,-3.485559932887554,0.09931381791830063,0.0,0.0
wien,48.212614,16.412059,20210320:1900,3,19,0.0,-2.22,2.48,-4.506845101714134,-4.607495330274105,0.10065022855997086,0.0,0.0
wien,48.212614,16.412059,20210320:2000,3,20,0.0,-3.0,2.34,-5.336564667522907,-5.438832156360149,0.10226748883724213,0.0,0.0
wien,48.212614,16.412059,20210320:2100,3,21,0.0,-3.72,2.14,-6.141959726810455,-6.246952675282955,0.10499294847249985,0.0,0.0
wien,48.212614,16.412059,20210320:2200,3,22,0.0,-4.46,2.0,-6.941260360181332,-7.048103921115398,0.10684356093406677,0.0,0.0
wien,48.212614,16.412059,20210320:2300,3,23,0.0,-5.01,1.93,-7.51838993281126,-7.6260679960250854,0.10767806321382523,0.0,0.0
wien,48.212614,16.412059,20210321:0000,3,0,0.0,-5.33,1.93,-7.831177189946175,-7.938631847500801,0.10745465755462646,0.0,0.0
wien,48.212614,16.412059,20210321:0100,3,1,0.0,-5.56,1.93,-8.055997043848038,-8.16329088062048,0.10729383677244186,0.0,0.0
wien,48.212614,16.412059,20210321:0200,3,2,0.0,-5.65,1.93,-8.143971040844917,-8.25120184570551,0.10723080486059189,0.0,0.0
wien,48.212614,16.412059,20210321:0300,3,3,0.0,-5.7,2.0,-8.153627552092075,-8.259605430066586,0.10597787797451019,0.0,0.0
wien,48.212614,16.412059,20210321:0400,3,4,0.0,-5.64,2.07,-8.056947328150272,-8.161772973835468,0.10482564568519592,0.0,0.0
wien,48.212614,16.412059,20210321:0500,3,5,0.0,-5.57,2.07,-7.988486960530281,-8.093361668288708,0.10487470775842667,0.0,0.0
wien,48.212614,16.412059,20210321:0600,3,6,71.0,-3.9,2.07,-4.233469665050507,-5.568619780242443,1.3351501151919365,22.2088,0.00694025
wien,48.212614,16.412059,20210321:0700,3,7,184.0,-1.04,3.24,1.2911857664585114,-1.3065765239298344,2.5977622903883457,57.555200000000006,0.017986000000000002
wien,48.212614,16.412059,20210321:0800,3,8,208.0,0.18,3.86,2.7641254290938377,0.1283545047044754,2.6357709243893623,65.06240000000001,0.020332
wien,48.212614,16.412059,20210321:0900,3,9,262.0,1.11,4.34,4.5534393563866615,1.49228036403656,3.0611589923501015,81.95360000000001,0.0256105
wien,48.212614,16.412059,20210321:1000,3,10,229.0,2.01,4.62,4.6766238287091255,2.0962627604603767,2.580361068248749,71.6312,0.022384750000000002
wien,48.212614,16.412059,20210321:1100,3,11,228.0,2.25,4.9,4.793615974485874,2.320854961872101,2.4727610126137733,71.31840000000001,0.022287
wien,48.212614,16.412059,20210321:1200,3,12,92.0,2.18,4.97,2.251885198056698,1.2156755477190018,1.036209650337696,28.777600000000003,0.008993000000000001
wien,48.212614,16.412059,20210321:1300,3,13,103.0,2.58,5.31,2.831774093210697,1.7307119816541672,1.10106211155653,32.2184,0.01006825
wien,48.212614,16.412059,20210321:1400,3,14,149.0,2.6,5.03,3.682991676032543,2.0667986944317818,1.6161929816007614,46.607200000000006,0.014564750000000001
wien,48.212614,16.412059,20210321:1500,3,15,152.0,2.7,4.83,3.865258675068617,2.1739484183490276,1.6913102567195892,47.5456,0.014857999999999998
wien,48.212614,16.412059,20210321:1600,3,16,24.0,2.49,4.97,1.328603196889162,1.0020921379327774,0.32651105895638466,7.507200000000001,0.002346
wien,48.212614,16.412059,20210321:1700,3,17,0.0,2.2,4.97,0.6091602519154549,0.5336700938642025,0.07549015805125237,0.0,0.0
wien,48.212614,16.412059,20210321:1800,3,18,0.0,2.07,5.17,0.5223320052027702,0.4485580697655678,0.07377393543720245,0.0,0.0
wien,48.212614,16.412059,20210321:1900,3,19,0.0,1.81,5.45,0.32029304653406143,0.24885185062885284,0.07144119590520859,0.0,0.0
wien,48.212614,16.412059,20210321:2000,3,20,0.0,2.06,5.59,0.5923643708229065,0.5218194797635078,0.07054489105939865,0.0,0.0
wien,48.212614,16.412059,20210321:2100,3,21,0.0,2.27,5.59,0.7993628457188606,0.7286952994763851,0.07066754624247551,0.0,0.0
wien,48.212614,16.412059,20210321:2200,3,22,0.0,2.2,5.45,0.7046395167708397,0.6329686008393764,0.07167091593146324,0.0,0.0
wien,48.212614,16.412059,20210321:2300,3,23,0.0,1.86,5.17,0.31546948477625847,0.24182138964533806,0.07364809513092041,0.0,0.0
wien,48.212614,16.412059,20210322:0000,3,0,0.0,1.56,4.97,-0.02106672152876854,-0.09616857394576073,0.07510185241699219,0.0,0.0
wien,48.212614,16.412059,20210322:0100,3,1,0.0,1.38,4.62,-0.2755042538046837,-0.35352854058146477,0.07802428677678108,0.0,0.0
wien,48.212614,16.412059,20210322:0200,3,2,0.0,1.4,4.55,-0.2721763029694557,-0.350847952067852,0.0786716490983963,0.0,0.0
wien,48.212614,16.412059,20210322:0300,3,3,0.0,1.15,4.55,-0.5181802436709404,-0.5966963805258274,0.07851613685488701,0.0,0.0
wien,48.212614,16.412059,20210322:0400,3,4,0.0,0.94,4.55,-0.7248269021511078,-0.8032123930752277,0.07838549092411995,0.0,0.0
wien,48.212614,16.412059,20210322:0500,3,5,1.0,0.86,4.55,-0.7843439467251301,-0.8737876825034618,0.08944373577833176,0.3128,9.775e-05
wien,48.212614,16.412059,20210322:0600,3,6,137.0,1.14,4.76,2.0691227726638317,0.5196093954145908,1.5495133772492409,42.8536,0.013391750000000001
wien,48.212614,16.412059,20210322:0700,3,7,343.0,2.2,4.9,6.827931925654411,3.154428191483021,3.6735037341713905,107.2904,0.03352825
wien,48.212614,16.412059,20210322:0800,3,8,493.0,3.75,6.14,10.012806858867407,5.528096221387386,4.4847106374800205,154.21040000000002,0.048190750000000004
wien,48.212614,16.412059,20210322:0900,3,9,487.0,4.72,6.28,10.770806949585676,6.413711179047823,4.357095770537853,152.33360000000002,0.04760425
wien,48.212614,16.412059,20210322:1000,3,10,466.0,5.64,6.21,11.395418271422386,7.193540595471859,4.201877675950527,145.7648,0.045551499999999995
wien,48.212614,16.412059,20210322:1100,3,11,154.0,6.4,6.34,7.337708938866854,5.918826013803482,1.4188829250633717,48.171200000000006,0.015053500000000001
wien,48.212614,16.412059,20210322:1200,3,12,68.0,6.59,6.14,6.210807766765356,5.530647225677967,0.680160541087389,21.270400000000002,0.006647
wien,48.212614,16.412059,20210322:1300,3,13,413.0,6.8,5.72,12.004840187728405,8.057433012872934,3.9474071748554707,129.18640000000002,0.040370750000000004
wien,48.212614,16.412059,20210322:1400,3,14,321.0,6.7,5.38,10.57351790368557,7.353683784604073,3.219834119081497,100.40880000000001,0.03137775
wien,48.212614,16.412059,20210322:1500,3,15,119.0,6.28,5.03,6.758510768413544,5.456274151802063,1.3022366166114807,37.223200000000006,0.01163225
wien,48.212614,16.412059,20210322:1600,3,16,40.0,5.71,4.41,4.710529297590256,4.178354442119598,0.5321748554706573,12.512,0.00391
wien,48.212614,16.412059,20210322:1700,3,17,0.0,4.42,3.66,2.453380338847637,2.363710906356573,0.08966943249106407,0.0,0.0
wien,48.212614,16.412059,20210322:1800,3,18,0.0,3.03,3.1,0.8960278145968914,0.8004883676767349,0.09553944692015648,0.0,0.0
wien,48.212614,16.412059,20210322:1900,3,19,0.0,2.15,3.31,0.10902337729930878,0.016718171536922455,0.09230520576238632,0.0,0.0
wien,48.212614,16.412059,20210322:2000,3,20,0.0,1.29,2.9,-0.8877382427453995,-0.9847631305456161,0.09702488780021667,0.0,0.0
wien,48.212614,16.412059,20210322:2100,3,21,0.0,0.54,2.97,-1.5953398495912552,-1.6909170150756836,0.0955771654844284,0.0,0.0
wien,48.212614,16.412059,20210322:2200,3,22,0.0,0.03,2.97,-2.0953774824738503,-2.1906107664108276,0.09523328393697739,0.0,0.0
wien,48.212614,16.412059,20210322:2300,3,23,0.0,-0.36,2.9,-2.505163475871086,-2.6010735146701336,0.09591003879904747,0.0,0.0
wien,48.212614,16.412059,20210323:0000,3,0,0.0,-0.7,2.83,-2.8665176033973694,-2.9631542414426804,0.09663663804531097,0.0,0.0
wien,48.212614,16.412059,20210323:0100,3,1,0.0,-0.85,2.83,-3.0135387554764748,-3.1100735254585743,0.09653476998209953,0.0,0.0
wien,48.212614,16.412059,20210323:0200,3,2,0.0,-1.02,2.76,-3.208890128880739,-3.3062833175063133,0.09739318862557411,0.0,0.0
wien,48.212614,16.412059,20210323:0300,3,3,0.0,-1.23,2.69,-3.4441398084163666,-3.5423817485570908,0.09824194014072418,0.0,0.0
wien,48.212614,16.412059,20210323:0400,3,4,0.0,-1.21,2.9,-3.338453844189644,-3.43378821387887,0.09533436968922615,0.0,0.0
wien,48.212614,16.412059,20210323:0500,3,5,3.0,-1.02,3.03,-3.02839707583189,-3.1648169085383415,0.13641983270645142,0.9384000000000001,0.00029325
wien,48.212614,16.412059,20210323:0600,3,6,97.0,0.17,3.24,0.4272183030843735,-0.9868853725492954,1.414103675633669,30.341600000000003,0.00948175
wien,48.212614,16.412059,20210323:0700,3,7,239.0,3.17,3.59,6.467907391488552,3.336852267384529,3.131055124104023,74.7592,0.02336225
wien,48.212614,16.412059,20210323:0800,3,8,286.0,5.39,4.34,9.193339422345161,5.880701653659344,3.3126377686858177,89.4608,0.027956500000000002
wien,48.212614,16.412059,20210323:0900,3,9,375.0,6.83,5.17,11.740465573966503,7.895536441355944,3.8449291326105595,117.30000000000001,0.03665625
wien,48.212614,16.412059,20210323:1000,3,10,316.0,7.67,5.86,11.224938575178385,8.235790245234966,2.9891483299434185,98.8448,0.030889
wien,48.212614,16.412059,20210323:1100,3,11,196.0,8.01,6.0,9.617083575576544,7.763366345316172,1.8537172302603722,61.308800000000005,0.019159
wien,48.212614,16.412059,20210323:1200,3,12,89.0,8.25,6.14,8.17095622420311,7.303176335990429,0.8677798882126808,27.8392,0.00869975
wien,48.212614,16.412059,20210323:1300,3,13,89.0,8.3,6.28,8.221421036869287,7.367202676832676,0.8542183600366116,27.8392,0.00869975
wien,48.212614,16.412059,20210323:1400,3,14,78.0,8.39,5.79,8.127843793481588,7.326881252229214,0.8009625412523746,24.398400000000002,0.0076245
wien,48.212614,16.412059,20210323:1500,3,15,100.0,8.11,4.55,8.22435274720192,7.045599669218063,1.1787530779838562,31.28,0.009775
wien,48.212614,16.412059,20210323:1600,3,16,35.0,7.67,4.21,6.505517046898603,6.015929747372866,0.48958729952573776,10.948,0.0034212500000000002
wien,48.212614,16.412059,20210323:1700,3,17,0.0,7.02,4.0,5.109959561377764,5.022329278290272,0.08763028308749199,0.0,0.0
wien,48.212614,16.412059,20210323:1800,3,18,0.0,6.15,3.86,4.214003682136536,4.125433005392551,0.08857067674398422,0.0,0.0
wien,48.212614,16.412059,20210323:1900,3,19,0.0,5.77,4.07,3.9016123861074448,3.815512638539076,0.08609974756836891,0.0,0.0
wien,48.212614,16.412059,20210323:2000,3,20,0.0,5.42,4.0,3.5378347150981426,3.451229091733694,0.08660562336444855,0.0,0.0
wien,48.212614,16.412059,20210323:2100,3,21,0.0,4.64,3.93,2.751244343817234,2.6643992215394974,0.08684512227773666,0.0,0.0
wien,48.212614,16.412059,20210323:2200,3,22,0.0,4.25,3.86,2.347555123269558,2.2602103278040886,0.08734479546546936,0.0,0.0
wien,48.212614,16.412059,20210323:2300,3,23,0.0,3.83,3.86,1.934939231723547,1.8478656187653542,0.08707361295819283,0.0,0.0
wien,48.212614,16.412059,20210324:0000,3,0,0.0,3.27,3.79,1.3639705255627632,1.2764977663755417,0.08747275918722153,0.0,0.0
wien,48.212614,16.412059,20210324:0100,3,1,0.0,2.76,3.72,0.841801930218935,0.7538875006139278,0.08791442960500717,0.0,0.0
wien,48.212614,16.412059,20210324:0200,3,2,0.0,2.69,3.86,0.8149218931794167,0.7285848259925842,0.08633706718683243,0.0,0.0
wien,48.212614,16.412059,20210324:0300,3,3,0.0,2.41,3.86,0.5398164317011833,0.45366035774350166,0.08615607395768166,0.0,0.0
wien,48.212614,16.412059,20210324:0400,3,4,0.0,1.9,3.72,-0.0029066018760204315,-0.09026112034916878,0.08735451847314835,0.0,0.0
wien,48.212614,16.412059,20210324:0500,3,5,2.0,1.82,3.59,-0.0774393230676651,-0.19189778715372086,0.11445846408605576,0.6256,0.0001955
wien,48.212614,16.412059,20210324:0600,3,6,57.0,2.62,3.31,1.892121396958828,1.0343873873353004,0.8577340096235275,17.829600000000003,0.00557175
wien,48.212614,16.412059,20210324:0700,3,7,112.0,4.3,3.59,4.781479872763157,3.263383209705353,1.518096663057804,35.0336,0.010948
wien,48.212614,16.412059,20210324:0800,3,8,163.0,6.27,4.21,7.6816655322909355,5.718081332743168,1.9635841995477676,50.9864,0.01593325
wien,48.212614,16.412059,20210324:0900,3,9,155.0,7.46,5.17,8.535334430634975,6.895659100264311,1.6396753303706646,48.484,0.01515125
wien,48.212614,16.412059,20210324:1000,3,10,133.0,8.17,4.97,8.866596966981888,7.412015348672867,1.454581618309021,41.6024,0.01300075
wien,48.212614,16.412059,20210324:1100,3,11,123.0,8.68,4.76,9.202611148357391,7.813724707812071,1.3888864405453205,38.4744,0.012023250000000001
wien,48.212614,16.412059,20210324:1200,3,12,154.0,9.05,4.62,10.154595356434584,8.405002374202013,1.7495929822325706,48.171200000000006,0.015053500000000001
wien,48.212614,16.412059,20210324:1300,3,13,162.0,9.46,4.41,10.742203705012798,8.852878473699093,1.8893252313137054,50.6736,0.0158355
wien,48.212614,16.412059,20210324:1400,3,14,251.0,9.7,4.07,12.833831030875444,9.815562516450882,3.0182685144245625,78.5128,0.024535249999999998
