location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20181004:0300,10,3,0.0,8.33,2.21,5.573045462369919,5.457948483526707,0.11509697884321213,0.0,0.0
wien,48.212614,16.412059,20181004:0400,10,4,0.0,8.03,2.14,5.239822193980217,5.123787485063076,0.11603470891714096,0.0,0.0
wien,48.212614,16.412059,20181004:0500,10,5,3.0,7.54,2.07,4.862059094011784,4.660864230245352,0.2011948637664318,0.0,0.0
wien,48.212614,16.412059,20181004:0600,10,6,133.0,8.03,1.72,11.70542411506176,7.597703915089369,4.107720199972391,0.0,0.0
wien,48.212614,16.412059,20181004:0700,10,7,319.0,11.26,1.66,24.07539911568165,14.533898867666721,9.541500248014927,0.0904789388179779,2.827466838061809e-05
wien,48.212614,16.412059,20181004:0800,10,8,456.0,13.35,2.21,30.58637872338295,18.65915567614138,11.927223047241569,7.903654468059539,0.002469892021268606
wien,48.212614,16.412059,20181004:0900,10,9,556.0,14.89,2.48,35.218443889170885,21.5662058070302,13.652238082140684,13.462132667005061,0.004206916458439081
wien,48.212614,16.412059,20181004:1000,10,10,595.0,16.03,2.83,36.54397254809737,22.871592044830322,13.67238050326705,15.052767057716846,0.004703989705536513
wien,48.212614,16.412059,20181004:1100,10,11,610.0,16.91,2.9,37.67694038338959,23.865475291386247,13.811465092003345,16.41232846006751,0.005128852643771096
wien,48.212614,16.412059,20181004:1200,10,12,556.0,17.36,2.41,37.74525001645088,24.003318548202515,13.741931468248367,16.49031776189804,0.005153224300593138
wien,48.212614,16.412059,20181004:1300,10,13,467.0,17.59,1.93,35.942798517644405,23.201665142551064,12.74113337509334,14.331358221173286,0.0044785494441166515
wien,48.212614,16.412059,20181004:1400,10,14,326.0,17.64,1.45,30.9353737719357,20.91435980051756,10.021013971418142,8.322448526322841,0.0026007651644758874
wien,48.212614,16.412059,20181004:1500,10,15,167.0,17.36,1.03,23.149281926453114,17.28448713198304,5.864794794470072,0.0,0.0
wien,48.212614,16.412059,20181004:1600,10,16,6.0,16.54,1.52,13.43151593580842,13.113169353455305,0.3183465823531151,0.0,0.0
wien,48.212614,16.412059,20181004:1700,10,17,0.0,14.63,2.21,11.727380715310574,11.608208026736975,0.11917268857359886,0.0,0.0
wien,48.212614,16.412059,20181004:1800,10,18,0.0,13.18,2.34,10.384721923619509,10.268517713993788,0.11620420962572098,0.0,0.0
wien,48.212614,16.412059,20181004:1900,10,19,0.0,12.15,2.41,9.41605444997549,9.3015952501446,0.1144591998308897,0.0,0.0
wien,48.212614,16.412059,20181004:2000,10,20,0.0,11.51,2.48,8.827179912477732,8.714201170951128,0.1129787415266037,0.0,0.0
wien,48.212614,16.412059,20181004:2100,10,21,0.0,10.96,2.55,8.325046841055155,8.213475737720728,0.11157110333442688,0.0,0.0
wien,48.212614,16.412059,20181004:2200,10,22,0.0,10.6,2.62,8.00758309662342,7.897280380129814,0.11030271649360657,0.0,0.0
wien,48.212614,16.412059,20181004:2300,10,23,0.0,10.29,2.83,7.8026957251131535,7.695597615092993,0.10709811002016068,0.0,0.0
wien,48.212614,16.412059,20181005:0000,10,0,0.0,10.03,2.97,7.609605146571994,7.5046012829989195,0.10500386357307434,0.0,0.0
wien,48.212614,16.412059,20181005:0100,10,1,0.0,9.64,3.17,7.310112323611975,7.208008682355285,0.10210364125669003,0.0,0.0
wien,48.212614,16.412059,20181005:0200,10,2,0.0,9.52,3.31,7.246901076287031,7.146656271070242,0.10024480521678925,0.0,0.0
wien,48.212614,16.412059,20181005:0300,10,3,0.0,9.31,3.66,7.166277347132564,7.070381408557296,0.09589593857526779,0.0,0.0
wien,48.212614,16.412059,20181005:0400,10,4,0.0,9.2,3.79,7.101383153349161,7.00704101473093,0.09434213861823082,0.0,0.0
wien,48.212614,16.412059,20181005:0500,10,5,0.0,9.11,3.86,7.035503964871168,6.942000854760408,0.09350311011075974,0.0,0.0
wien,48.212614,16.412059,20181005:0600,10,6,157.0,9.7,4.0,12.881762748584151,9.702225429937243,3.179537318646908,0.0,0.0
wien,48.212614,16.412059,20181005:0700,10,7,319.0,10.84,4.07,19.22691616229713,12.983820037916303,6.243096124380827,0.0,0.0
wien,48.212614,16.412059,20181005:0800,10,8,462.0,13.18,4.97,24.595092395320535,16.701115891337395,7.89397650398314,0.7141108743846416,0.00022315964824520047
wien,48.212614,16.412059,20181005:0900,10,9,561.0,15.49,5.59,28.582548648118973,19.768599029630423,8.81394961848855,5.4990583777427675,0.0017184557430446148
wien,48.212614,16.412059,20181005:1000,10,10,613.0,17.32,6.14,30.828858548775315,21.821008007973433,9.007850540801883,8.194630258530378,0.0025608219557907426
wien,48.212614,16.412059,20181005:1100,10,11,615.0,18.53,6.55,31.462722355499864,22.827087612822652,8.635634742677212,8.955266826599836,0.0027985208833124484
wien,48.212614,16.412059,20181005:1200,10,12,554.0,19.03,6.69,30.35230482928455,22.67147233709693,7.680832492187619,7.622765795141458,0.0023821143109817055
wien,48.212614,16.412059,20181005:1300,10,13,460.0,19.1,6.76,28.18131973966956,21.82312911376357,6.358190625905991,5.017583687603474,0.0015679949023760856
wien,48.212614,16.412059,20181005:1400,10,14,318.0,18.79,6.62,24.691856503486633,20.191768761724234,4.5000877417624,0.8302278041839599,0.0002594461888074874
wien,48.212614,16.412059,20181005:1500,10,15,165.0,18.05,6.14,20.49311337992549,17.984233843162656,2.5088795367628336,0.0,0.0
wien,48.212614,16.412059,20181005:1600,10,16,4.0,16.75,5.79,15.135825220495462,14.993615886196494,0.14220933429896832,0.0,0.0
wien,48.212614,16.412059,20181005:1700,10,17,0.0,15.38,5.79,13.68264988064766,13.602971965447068,0.07967791520059109,0.0,0.0
wien,48.212614,16.412059,20181005:1800,10,18,0.0,14.49,5.86,12.820006273686886,12.741388063877821,0.07861820980906487,0.0,0.0
wien,48.212614,16.412059,20181005:1900,10,19,0.0,14.02,5.86,12.357160598039627,12.278821282088757,0.07833931595087051,0.0,0.0
wien,48.212614,16.412059,20181005:2000,10,20,0.0,13.47,5.86,11.815515216439962,11.737502124160528,0.0780130922794342,0.0,0.0
wien,48.212614,16.412059,20181005:2100,10,21,0.0,12.96,5.93,11.326546091586351,11.249355273321271,0.07719081826508045,0.0,0.0
wien,48.212614,16.412059,20181005:2200,10,22,0.0,12.52,5.79,10.866427551954985,10.78845214098692,0.07797541096806526,0.0,0.0
wien,48.212614,16.412059,20181005:2300,10,23,0.0,12.17,5.66,10.496198758482933,10.417438233271241,0.07876052521169186,0.0,0.0
wien,48.212614,16.412059,20181006:0000,10,0,0.0,11.89,5.52,10.192148257046938,10.112459193915129,0.07968906313180923,0.0,0.0
wien,48.212614,16.412059,20181006:0100,10,1,0.0,11.58,5.31,9.842690341174603,9.76148972287774,0.08120061829686165,0.0,0.0
wien,48.212614,16.412059,20181006:0200,10,2,0.0,11.33,5.1,9.550082441419363,9.467266350984573,0.08281609043478966,0.0,0.0
wien,48.212614,16.412059,20181006:0300,10,3,0.0,11.15,4.9,9.326310670003295,9.241853160783648,0.08445750921964645,0.0,0.0
wien,48.212614,16.412059,20181006:0400,10,4,0.0,10.98,4.62,9.08955592662096,9.002630487084389,0.0869254395365715,0.0,0.0
wien,48.212614,16.412059,20181006:0500,10,5,0.0,10.88,4.48,8.954468490555882,8.866263125091791,0.0882053654640913,0.0,0.0
