location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
cairo,30.035811,31.201172,20060107:0700,1,7,354.0,13.16,1.03,29.80005593970418,17.684259116649628,12.115796823054552,6.960067127645016,0.0021750209773890674
cairo,30.035811,31.201172,20060107:0800,1,8,477.0,15.9,2.0,34.581227488815784,21.702400408685207,12.878827080130577,12.69747298657894,0.0039679603083059185
cairo,30.035811,31.201172,20060107:0900,1,9,607.0,17.6,2.9,38.20289162918925,24.477318543940783,13.72557308524847,16.470687702298164,0.0051470899069681764
cairo,30.035811,31.201172,20060107:1000,1,10,644.0,18.74,3.17,39.68977707438171,25.818760711699724,13.871016362681985,16.645219635218382,0.005201631136005744
cairo,30.035811,31.201172,20060107:1100,1,11,571.0,19.39,3.38,37.108773877844214,25.157242538407445,11.95153133943677,14.341837607324123,0.0044818242522887885
cairo,30.035811,31.201172,20060107:1200,1,12,344.0,19.66,3.66,29.049056842923164,22.026870530098677,7.022186312824488,6.058868211507797,0.0018933963160961867
cairo,30.035811,31.201172,20060107:1300,1,13,234.0,19.65,3.86,25.152949672192335,20.459149023517966,4.693800648674369,1.383539606630802,0.0004323561270721256
cairo,30.035811,31.201172,20060107:1400,1,14,78.0,19.19,3.93,19.53048026189208,17.9032863676548,1.62719389423728,0.0,0.0
cairo,30.035811,31.201172,20060107:1500,1,15,0.0,18.21,3.45,15.817002216354012,15.712835034355521,0.10416718199849129,0.0,0.0
cairo,30.035811,31.201172,20060107:1600,1,16,0.0,16.72,3.24,14.274273980408907,14.16844503954053,0.10582894086837769,0.0,0.0
cairo,30.035811,31.201172,20060107:1700,1,17,0.0,15.6,3.31,13.205079026520252,13.100860733538866,0.10421829298138618,0.0,0.0
cairo,30.035811,31.201172,20060107:1800,1,18,0.0,14.63,3.1,12.169365286827087,12.063078172504902,0.10628711432218552,0.0,0.0
cairo,30.035811,31.201172,20060107:1900,1,19,0.0,13.6,2.34,10.795145463198423,10.678670573979616,0.11647488921880722,0.0,0.0
cairo,30.035811,31.201172,20060107:2000,1,20,0.0,12.58,1.93,9.552879855036736,9.430418070405722,0.12246178463101387,0.0,0.0
cairo,30.035811,31.201172,20060107:2100,1,21,0.0,11.51,1.52,8.216942613944411,8.087920043617487,0.12902257032692432,0.0,0.0
cairo,30.035811,31.201172,20060107:2200,1,22,0.0,10.95,1.31,7.4990421161055565,7.366432584822178,0.1326095312833786,0.0,0.0
cairo,30.035811,31.201172,20060107:2300,1,23,0.0,10.71,1.24,7.20391308888793,7.0701054483652115,0.13380764052271843,0.0,0.0
cairo,30.035811,31.201172,20060108:0000,1,0,0.0,10.21,1.31,6.778517682105303,6.6463433764874935,0.1321743056178093,0.0,0.0
cairo,30.035811,31.201172,20060108:0100,1,1,0.0,9.56,1.45,6.26160454005003,6.132469121366739,0.12913541868329048,0.0,0.0
cairo,30.035811,31.201172,20060108:0200,1,2,0.0,8.57,1.72,5.498783811926842,5.375210884958506,0.1235729269683361,0.0,0.0
cairo,30.035811,31.201172,20060108:0300,1,3,0.0,7.59,2.0,4.726376906037331,4.6083044074475765,0.1180724985897541,0.0,0.0
cairo,30.035811,31.201172,20060108:0400,1,4,0.0,7.06,2.14,4.292288199067116,4.176892377436161,0.11539582163095474,0.0,0.0
cairo,30.035811,31.201172,20060108:0500,1,5,13.0,6.88,2.07,4.691715314984322,4.209576807916164,0.4821385070681572,0.0,0.0
cairo,30.035811,31.201172,20060108:0600,1,6,162.0,8.47,1.72,13.575314600020647,8.618689607828856,4.9566249921917915,0.0,0.0
cairo,30.035811,31.201172,20060108:0700,1,7,170.0,11.38,2.0,16.429650206118822,11.577185224741697,4.852464981377125,0.0,0.0
cairo,30.035811,31.201172,20060108:0800,1,8,397.0,14.49,2.76,27.705745603889227,18.279282031580806,9.426463572308421,4.4468947246670725,0.00138965460145846
cairo,30.035811,31.201172,20060108:0900,1,9,624.0,16.24,3.66,35.177697548642755,22.619669530540705,12.55802801810205,13.413237058371305,0.004191636580741032
cairo,30.035811,31.201172,20060108:1000,1,10,373.0,17.25,4.07,27.11446324363351,19.929253039881587,7.185210203751922,3.73735589236021,0.0011679237163625656
cairo,30.035811,31.201172,20060108:1100,1,11,544.0,17.93,4.48,32.34191549010575,22.56200421601534,9.77991127409041,10.010298588126897,0.003128218308789655
cairo,30.035811,31.201172,20060108:1200,1,12,469.0,18.09,4.69,29.924114355817437,21.687099188566208,8.23701516725123,7.108937226980925,0.002221542883431539
cairo,30.035811,31.201172,20060108:1300,1,13,342.0,17.85,4.48,26.213393565267324,19.979300862178206,6.234092703089118,2.656072278320789,0.0008300225869752465
