location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
Toulouse,43.601552,1.428401,20170102:0300,1,3,0.0,0.53,0.9,-3.0247512459754944,-3.1595228239893913,0.13477157801389694,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0400,1,4,0.0,0.62,1.03,-2.8084633871912956,-2.940505351871252,0.13204196467995644,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0500,1,5,0.0,0.86,1.1,-2.5093834288418293,-2.640099637210369,0.1307162083685398,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0600,1,6,0.0,1.14,1.1,-2.2369226440787315,-2.3678118735551834,0.13088922947645187,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0700,1,7,0.0,0.96,1.45,-2.1183253452181816,-2.242033611983061,0.12370826676487923,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0800,1,8,27.0,1.17,1.38,-0.4433130845427513,-1.473830584436655,1.0305174998939037,0.0,0.0
Toulouse,43.601552,1.428401,20170102:0900,1,9,89.0,1.93,1.31,3.7938049994409084,0.6578211486339569,3.1359838508069515,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1000,1,10,124.0,3.07,1.17,6.992991883307695,2.549100797623396,4.4438910856842995,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1100,1,11,151.0,4.47,1.1,9.98040210455656,4.539621025323868,5.440781079232693,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1200,1,12,109.0,5.72,0.69,9.06051967293024,4.608747977763414,4.451771695166826,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1300,1,13,229.0,6.67,0.14,19.757810048758984,9.124684818089008,10.633125230669975,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1400,1,14,123.0,7.28,0.62,11.536877173930407,6.465427316725254,5.0714498572051525,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1500,1,15,66.0,7.2,1.59,7.538016717880964,5.356113761663437,2.1819029562175274,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1600,1,16,3.0,6.57,1.38,3.4593618474900723,3.2314112968742847,0.2279505506157875,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1700,1,17,0.0,5.48,1.45,2.2863542288541794,2.1597468480467796,0.12660738080739975,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1800,1,18,0.0,4.14,1.79,1.2248647771775723,1.1054105870425701,0.11945419013500214,0.0,0.0
Toulouse,43.601552,1.428401,20170102:1900,1,19,0.0,2.49,1.93,-0.29617675580084324,-0.41206980124115944,0.1158930454403162,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2000,1,20,0.0,1.7,2.0,-1.0252444818615913,-1.1394012533128262,0.11415677145123482,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2100,1,21,0.0,0.92,1.59,-2.0537372305989265,-2.1747355721890926,0.12099834159016609,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2200,1,22,0.0,0.3,1.31,-2.872274536639452,-2.9983260855078697,0.12605154886841774,0.0,0.0
Toulouse,43.601552,1.428401,20170102:2300,1,23,0.0,-0.12,1.45,-3.1708960607647896,-3.2938969880342484,0.12300092726945877,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0000,1,0,0.0,-0.39,1.45,-3.4340468235313892,-3.5568699054419994,0.1228230819106102,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0100,1,1,0.0,-0.81,1.31,-3.9534586668014526,-4.078791923820972,0.1253332570195198,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0200,1,2,0.0,-1.04,1.17,-4.295742139220238,-4.423802010715008,0.12805987149477005,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0300,1,3,0.0,-0.86,1.24,-4.060241896659136,-4.186968971043825,0.12672707438468933,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0400,1,4,0.0,-0.58,1.31,-3.7294254079461098,-3.854908086359501,0.1254826784133911,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0500,1,5,0.0,-0.6,1.17,-3.867425061762333,-3.995765130966902,0.12834006920456886,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0600,1,6,0.0,-0.84,0.76,-4.505738653242588,-4.642778933048248,0.13704027980566025,0.0,0.0
Toulouse,43.601552,1.428401,20170103:0700,1,7,0.0,-0.84,1.17,-4.101051669567823,-4.22923905774951,0.1281873881816864,0.0,0.0
