location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
name,43.913723,4.801025,20160101:1900,1,19,0.0,11.34,4.34,9.368095137178898,9.278214517980814,0.08988061919808388,0.0,0.0
name,43.913723,4.801025,20160101:2000,1,20,0.0,11.24,4.48,9.30821972899139,9.219786580651999,0.08843314833939075,0.0,0.0
name,43.913723,4.801025,20160101:2100,1,21,0.0,11.16,4.69,9.28439099341631,9.1980099119246,0.08638108149170876,0.0,0.0
name,43.913723,4.801025,20160101:2200,1,22,0.0,11.09,4.97,9.283918216824532,9.200119152665138,0.08379906415939331,0.0,0.0
name,43.913723,4.801025,20160101:2300,1,23,0.0,11.09,5.1,9.313979232683778,9.231310933828354,0.08266829885542393,0.0,0.0
name,43.913723,4.801025,20160102:0000,1,0,0.0,11.16,5.31,9.429366448894143,9.348421646282077,0.08094480261206627,0.0,0.0
name,43.913723,4.801025,20160102:0100,1,1,0.0,11.2,5.59,9.527114117518067,9.448391338810325,0.07872277870774269,0.0,0.0
name,43.913723,4.801025,20160102:0200,1,2,0.0,11.2,5.59,9.527114117518067,9.448391338810325,0.07872277870774269,0.0,0.0
name,43.913723,4.801025,20160102:0300,1,3,0.0,11.32,5.38,9.601813144981861,9.521344183012843,0.08046896196901798,0.0,0.0
name,43.913723,4.801025,20160102:0400,1,4,0.0,11.27,5.24,9.52237194404006,9.440779127180576,0.08159281685948372,0.0,0.0
name,43.913723,4.801025,20160102:0500,1,5,0.0,10.65,4.76,8.800543854013085,8.715129904448986,0.08541394956409931,0.0,0.0
name,43.913723,4.801025,20160102:0600,1,6,0.0,10.66,4.69,8.79286540672183,8.706797901540995,0.08606750518083572,0.0,0.0
name,43.913723,4.801025,20160102:0700,1,7,0.0,10.6,4.48,8.679322879761457,8.591294772922993,0.08802810683846474,0.0,0.0
name,43.913723,4.801025,20160102:0800,1,8,10.0,10.75,2.83,8.657463677227497,8.310216702520847,0.3472469747066498,0.0,0.0
name,43.913723,4.801025,20160102:0900,1,9,0.0,10.85,1.03,7.141744922846556,7.003774344921112,0.13797057792544365,0.0,0.0
name,43.913723,4.801025,20160102:1000,1,10,63.0,11.66,0.41,11.696280725300312,8.86334054172039,2.8329401835799217,0.0,0.0
name,43.913723,4.801025,20160102:1100,1,11,325.0,12.49,1.72,25.342436991631985,15.786654222756624,9.55578276887536,1.6109243899583816,0.0005034138718619942
name,43.913723,4.801025,20160102:1200,1,12,203.0,12.73,2.21,18.975180685520172,13.478520568460226,5.496660117059946,0.0,0.0
name,43.913723,4.801025,20160102:1300,1,13,55.0,12.74,2.28,12.374767810106277,10.8033506013453,1.5714172087609768,0.0,0.0
name,43.913723,4.801025,20160102:1400,1,14,101.0,12.52,2.34,14.182569533586502,11.43576530739665,2.7468042261898518,0.0,0.0
name,43.913723,4.801025,20160102:1500,1,15,35.0,11.34,3.03,10.28083911165595,9.368218220770359,0.9126208908855915,0.0,0.0
name,43.913723,4.801025,20160102:1600,1,16,0.0,10.37,2.9,7.912154980003834,7.805972890928388,0.10618208907544613,0.0,0.0
name,43.913723,4.801025,20160102:1700,1,17,0.0,9.63,2.76,7.124855285510421,7.017209101468325,0.10764618404209614,0.0,0.0
name,43.913723,4.801025,20160102:1800,1,18,0.0,8.82,3.17,6.506674401462078,6.405112836509943,0.10156156495213509,0.0,0.0
name,43.913723,4.801025,20160102:1900,1,19,0.0,7.85,3.31,5.609974320977926,5.51083218306303,0.09914213791489601,0.0,0.0
name,43.913723,4.801025,20160102:2000,1,20,0.0,7.32,3.31,5.090434569865465,4.99164329841733,0.09879127144813538,0.0,0.0
name,43.913723,4.801025,20160102:2100,1,21,0.0,6.77,3.03,4.441892262548208,4.339857921004295,0.10203434154391289,0.0,0.0
name,43.913723,4.801025,20160102:2200,1,22,0.0,6.21,2.76,3.7775180023163557,3.6721491254866123,0.10536887682974339,0.0,0.0
name,43.913723,4.801025,20160102:2300,1,23,0.0,5.67,2.69,3.2170967012643814,3.1110893934965134,0.10600730776786804,0.0,0.0
name,43.913723,4.801025,20160103:0000,1,0,0.0,5.2,2.62,2.7245264686644077,2.6178176887333393,0.10670877993106842,0.0,0.0
name,43.913723,4.801025,20160103:0100,1,1,0.0,4.91,2.62,2.44075920432806,2.334245480597019,0.10651372373104095,0.0,0.0
name,43.913723,4.801025,20160103:0200,1,2,0.0,4.65,2.62,2.186342943459749,2.0800043269991875,0.10633861646056175,0.0,0.0
name,43.913723,4.801025,20160103:0300,1,3,0.0,4.4,2.62,1.9417080469429493,1.8355380184948444,0.10617002844810486,0.0,0.0
name,43.913723,4.801025,20160103:0400,1,4,0.0,4.21,2.55,1.7225270718336105,1.6154506709426641,0.10707640089094639,0.0,0.0
name,43.913723,4.801025,20160103:0500,1,5,0.0,3.9,2.41,1.3500739727169275,1.2410844303667545,0.108989542350173,0.0,0.0
name,43.913723,4.801025,20160103:0600,1,6,0.0,3.68,2.07,0.9499275870621204,0.8356220461428165,0.1143055409193039,0.0,0.0
name,43.913723,4.801025,20160103:0700,1,7,0.0,2.83,1.93,0.03578444942831993,-0.0803363136947155,0.11612076312303543,0.0,0.0
name,43.913723,4.801025,20160103:0800,1,8,76.0,2.6,1.86,3.56624573469162,1.1985079385340214,2.3677377961575985,0.0,0.0
name,43.913723,4.801025,20160103:0900,1,9,136.0,5.23,1.1,9.820416513830423,4.9078828282654285,4.912533685564995,0.0,0.0
name,43.913723,4.801025,20160103:1000,1,10,250.0,7.77,0.9,19.366269148886204,10.187602248042822,9.178666900843382,0.0,0.0
name,43.913723,4.801025,20160103:1100,1,11,215.0,8.83,0.62,19.01364717632532,10.444464012980461,8.56918316334486,0.0,0.0
name,43.913723,4.801025,20160103:1200,1,12,260.0,10.07,0.69,22.778855208307505,12.77078665792942,10.008068550378084,0.0,0.0
name,43.913723,4.801025,20160103:1300,1,13,195.0,10.57,0.55,19.50388703495264,11.577927637845278,7.925959397107363,0.0,0.0
name,43.913723,4.801025,20160103:1400,1,14,138.0,10.73,1.31,14.917965698987246,10.26785209774971,4.6501136012375355,0.0,0.0
name,43.913723,4.801025,20160103:1500,1,15,56.0,10.5,1.66,10.208542887121439,8.37976349517703,1.8287793919444084,0.0,0.0
name,43.913723,4.801025,20160103:1600,1,16,0.0,9.67,1.86,6.667225994169712,6.545414440333843,0.12181155383586884,0.0,0.0
